Spotify ID,Artist IDs,Track Name,Artist Name(s),Album Name,Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,YOGAFUNC release#,YOGAFUNC Excercise,This YOGAFUNC release was launched,Choreography script,Video
0bdgveoCC0SXxG4rP5zSSo,6s92YZUPkTK1HL1WIGrPKE,Teignmouth,Patrick Wolf,Sundark and Riverlight,2012-10-14,249613,0,spotify:user:jockesalokorpi,2020-06-24T14:00:09Z,"downtempo,folktronica,indietronica",0.28,0.275,9,-8.086,0,0.0325,0.926,0.0326,0.312,0.0494,132.255,4,18,04 Balance,,updating soon,updating soon
1X5cnFqhyRPmQ3xk8pwULt,3whuHq0yGx60atvA2RCVRW,Tomorrow,Olly Murs,Never Been Better (Deluxe),2014-11-21,218186,0,spotify:user:jockesalokorpi,2020-03-15T10:16:02Z,"dance pop,pop,talent show",0.581,0.258,8,-8.815,0,0.0291,0.94,0.0006,0.142,0.175,122.028,4,19,04 Balance,,updating soon,updating soon
33YK0oAocHme4dhA9Mp80N,0K5yQuHmZemecshynW3qs6,Mis maa see on,Siiri Sisask,Mis maa see on,2012-01-01,338200,12,spotify:user:jockesalokorpi,2020-12-16T07:57:03Z,estonian indie,0.305,0.23,4,-9.63,0,0.033,0.778,1.93E-05,0.0937,0.0963,119.259,4,20,04 Balance,,updating soon,updating soon
4oWmroatZtMmlgc3havMrv,2wY79sveU1sp5g7SokKOiI,Writing's On The Wall,Sam Smith,Writing's On The Wall,2015-09-25,278987,0,spotify:user:jockesalokorpi,2020-09-07T11:54:23Z,"pop,uk pop",0.372,0.305,5,-8.189,0,0.0289,0.747,1.90E-06,0.0908,0.088,86.743,4,21,04 Balance,,updating soon,updating soon
4twhYPDyCP6ICeW3TtQVxP,2i1IdHG5w0wiSmJGoqAGlj,Lovin' You,Minnie Riperton,Capitol Gold: The Best Of Minnie Riperton,1993-01-01,203506,54,spotify:user:jockesalokorpi,2019-09-09T05:34:03Z,"classic soul,disco,funk,motown,quiet storm,soul",0.392,0.213,9,-12.494,1,0.0415,0.903,1.01E-06,0.12,0.312,100.518,4,22,04 Balance,,updating soon,updating soon
4iJKQw7HDe5AiUSqXjeu5k,3KNZ9AOjBajjmr6ZR2VGfl,Wicked Game (Melanconia),Il Divo,Wicked Game,2011-11-07,253640,36,spotify:user:jockesalokorpi,2017-06-01T10:05:31Z,operatic pop,0.185,0.431,10,-6.629,1,0.0345,0.552,0.111,0.223,0.164,63.754,4,23,04 Balance,,updating soon,updating soon
6rfSFT783GbVKBZUwjoUsg,0Wo2rgrMZVYn0u0uxlDPJP,Sama nainen,Chisu,Vapaa ja yksin,2009-09-10,214253,40,spotify:user:jockesalokorpi,2015-03-06T11:03:13Z,"finnish pop,suomi rock",0.413,0.643,5,-10.87,0,0.0402,0.316,0.00266,0.114,0.157,155.925,3,24,04 Balance,,updating soon,updating soon
6ZFbXIJkuI1dVNWvzJzown,0YC192cP3KPCRWx8zr8MfZ,Time,Hans Zimmer,Inception (Music from the Motion Picture),2010-07-09,275556,74,spotify:user:jockesalokorpi,2017-03-02T05:12:14Z,"german soundtrack,orchestral soundtrack,soundtrack",0.286,0.0968,7,-16.806,1,0.0323,0.178,0.696,0.0861,0.0395,62.881,4,25,04 Balance,,updating soon,updating soon
07tsxA3VTCCs35M17sBs88,5WUlDfRSoLAfcVSX1WnrxN,Free Me,Sia,Free Me,2017-06-09,286069,37,spotify:user:jockesalokorpi,2020-09-21T19:56:50Z,"australian dance,australian pop,pop",0.269,0.455,3,-3.6,1,0.0285,0.849,4.24E-06,0.14,0.21,87,4,26,04 Balance,,updating soon,updating soon
6GsSzFs8XWaRhpQqH7A7Pr,1Hsdzj7Dlq2I7tHP7501T4,Too Much To Ask - Acoustic,Niall Horan,Too Much To Ask (Acoustic),2017-11-03,221598,0,spotify:user:jockesalokorpi,2019-12-06T13:40:53Z,pop,0.424,0.186,0,-7.405,1,0.0475,0.846,0,0.19,0.352,78.435,4,27,04 Balance,,updating soon,updating soon
0smsQNRjaMKjacESbRb3wZ,30GIF9g2UJ1ifn45kSMTFf,Show Me Heaven - From Days Of Thunder Soundtrack,Maria McKee,Drivetime,2003-01-01,222866,0,spotify:user:jockesalokorpi,2019-03-03T12:03:34Z,,0.522,0.495,8,-9.096,1,0.0263,0.105,0.000176,0.0537,0.513,155.884,4,28,04 Balance,,updating soon,updating soon
1almCHdsfikRPfVB9VrEdT,58MLl9nC29IXbE4nEtuoP2,Little Do You Know,Alex & Sierra,It's About Us,2014-10-06,185200,76,spotify:user:jockesalokorpi,2013-10-13T07:06:15Z,"pop,post-teen pop",0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,0,29,04 Balance,,updating soon,updating soon
7JogKto8cNNBqz3dZERgDh,7sfgqEdoeBTjd8lQsPT3Cy,Clown,Emeli Sandé,Our Version Of Events (Special Edition),2012-01-01,221133,57,spotify:user:jockesalokorpi,2016-06-05T11:34:27Z,"r&b,talent show",0.453,0.233,7,-8.154,1,0.0356,0.919,0.00139,0.109,0.229,129.618,4,30,04 Balance,,updating soon,updating soon
0cj2joJcY6b4XSRfj2eZOl,4dpARuHxo51G3z768sgnrY,When We Were Young,Adele,25,2015-11-20,290900,1,spotify:user:jockesalokorpi,2013-06-06T08:44:26Z,"british soul,pop,pop soul,uk pop",0.377,0.595,3,-5.936,1,0.0489,0.303,0,0.095,0.264,144.464,0,31,04 Balance,,updating soon,updating soon
5ITi64nceMr4EgWfqmivd4,"3EA9hVIzKfFiQI0Kikz2wo,6M2wZ9GZgrQXHCFfjv46we",If Only,"Andrea Bocelli,Dua Lipa",Sì (Deluxe),2018-10-26,217224,53,spotify:user:jockesalokorpi,2013-12-04T16:23:16Z,"classical tenor,italian tenor,operatic pop,dance pop,pop,uk pop",0.236,0.207,4,-10.829,1,0.0334,0.875,8.15E-06,0.0934,0.0757,147.518,0,32,04 Balance,,updating soon,updating soon
4UzxWvNaC5axLwXKftJs9s,"6yZoNdsPrYLviaEOOzbZt8,3nlHsNqwCSvT988ZfSW1Yh",Say We'll Meet Again,"Alexandra Burke,Ronan Keating",The Truth Is,2018-03-16,252853,30,spotify:user:jockesalokorpi,2013-10-13T07:06:46Z,"talent show,europop",0.451,0.357,4,-7.138,1,0.0318,0.782,0,0.111,0.151,71.959,0,33,04 Balance,,updating soon,updating soon
1YKWVtChHNu95KWJQMgtwi,7sfgqEdoeBTjd8lQsPT3Cy,Real Life,Emeli Sandé,REAL LIFE,2019-09-13,238346,27,spotify:user:jockesalokorpi,2016-06-05T09:39:25Z,"r&b,talent show",0.493,0.396,0,-8.192,1,0.0547,0.507,5.09E-06,0.0735,0.265,77.381,4,34,04 Balance,,updating soon,updating soon
5se9cJZBiVoeYk1LTp6KB0,"2y8Jo9CKhJvtfeKOsYzRdT,0MvSBMGRQJY3mRwIbJsqF1",Have I Told You Lately (with The Royal Philharmonic Orchestra),"Rod Stewart,Royal Philharmonic Orchestra",You're In My Heart: Rod Stewart (with The Royal Philharmonic Orchestra),2019-11-22,245375,28,spotify:user:jockesalokorpi,2020-06-24T14:52:43Z,"mellow gold,soft rock,british orchestra,orchestra",0.354,0.666,10,-6.597,1,0.0319,0.121,0.0014,0.155,0.348,142.955,4,35,04 Balance,,updating soon,updating soon
4twhYPDyCP6ICeW3TtQVxP,2i1IdHG5w0wiSmJGoqAGlj,Lovin' You,Minnie Riperton,Capitol Gold: The Best Of Minnie Riperton,1993-01-01,203506,54,spotify:user:jockesalokorpi,2019-09-09T05:34:59Z,"classic soul,disco,funk,motown,quiet storm,soul",0.392,0.213,9,-12.494,1,0.0415,0.903,1.01E-06,0.12,0.312,100.518,4,36,04 Balance,,updating soon,updating soon
5YbgcwHjQhdT1BYQ4rxWlD,2FjkZT851ez950cyPjeYid,Don't Worry Be Happy,Bobby McFerrin,The Collection,1997-01-01,292400,68,spotify:user:jockesalokorpi,2014-09-30T12:16:03Z,a cappella,0.681,0.163,11,-22.597,1,0.165,0.881,7.62E-05,0.0688,0.771,69.283,3,37,04 Balance,,updating soon,updating soon
3tWS0QmkXxvEwoMSYQHdM4,"3Qq7KInk9dmtAMzajwdPDG,1J41DPq09UJRlSdeGDRKiH",It Won't Be Me,"Candelion,Mia Pfirrman",It Won't Be Me,2020-03-27,179749,33,spotify:user:jockesalokorpi,2014-12-15T16:59:09Z,,0.523,0.382,5,-6.714,1,0.0279,0.947,5.13E-05,0.298,0.532,127.602,3,38,04 Balance,,updating soon,updating soon
6aCBO28IURluAFDCvIAFtY,3Qq7KInk9dmtAMzajwdPDG,If You Still Wanted to Be Loved,Candelion,If You Still Wanted to Be Loved,2020-04-17,181450,43,spotify:user:jockesalokorpi,2014-12-13T11:11:48Z,,0.596,0.443,6,-8.337,0,0.054,0.667,0,0.102,0.353,143.334,3,39,04 Balance,,updating soon,updating soon
2uaSFwufXiS5OuuN4sqFGv,1yLIaxyVkZnLMXhfRSYEjV,Wolfpack,Johannes Bornlöf,Dear Sleep,2019-06-07,211619,38,spotify:user:jockesalokorpi,2017-11-05T13:35:20Z,focus,0.367,0.0367,11,-23.052,0,0.0404,0.985,0.944,0.0919,0.0814,69.542,4,40,04 Balance,,updating soon,updating soon
7xsWXG5IbQfbiN1fFfXKpQ,25u4wHJWxCA9vO0CzxAbK7,Happy For You,Lukas Graham,Happy For You,2021-05-14,226402,54,spotify:user:jockesalokorpi,2018-12-10T16:45:58Z,"danish pop,scandipop",0.675,0.635,10,-4.158,1,0.0359,0.389,0,0.197,0.208,136.153,4,41,04 Balance,,updating soon,updating soon
2ywXf8Fq7XzsNXwnvytIJ4,"721Thvnq29Or9LXUyfF75c,70TsVY28EcEUYSGG5Yw7mp,647D92XNDYTUt5A0idePJ4",No Sanctuary,"UNSECRET,Sam Tinnesz,Fleurie",No Sanctuary,2020-12-11,244877,32,spotify:user:jockesalokorpi,2021-09-21T10:04:24Z,"bossbeat,rebel blues,alt z,nashville singer-songwriter",0.272,0.404,3,-9.265,0,0.0339,0.246,5.37E-06,0.0791,0.181,134.077,4,42,04 Balance,,updating soon,updating soon
5rMS2V4tecuDIP35qEPi9I,0CZk5Sv5PCfxRiRsR32Ejd,Never Surrender,Liv Ash,Never Surrender,2017-10-06,240714,41,spotify:user:jockesalokorpi,2018-12-06T16:28:49Z,,0.518,0.541,2,-7.122,0,0.0333,0.302,0.000177,0.0397,0.0726,126.045,4,43,04 Balance,,updating soon,updating soon
1Pr0ZTfn6Xqi6unMXEQzez,4ptP0tV3C4F8cJMkWzdtXv,Aovalguses,Ott Lepland,Aovalguses,2021-12-11,180141,19,spotify:user:jockesalokorpi,2020-03-19T11:13:37Z,estonian pop,0.242,0.406,9,-5.71,1,0.0294,0.675,1.16E-05,0.11,0.0798,73.268,4,44,04 Balance,,updating soon,updating soon
75gvfFIiU0jOaGrubjYO22,2HcwFjNelS49kFbfvMxQYw,Eternity - XXV,Robbie Williams,Eternity (XXV) / The Road To Mandalay (XXV),2022-07-08,327880,33,spotify:user:jockesalokorpi,2020-06-24T14:42:26Z,"dance rock,europop",0.38,0.181,10,-13.627,1,0.0289,0.748,6.62E-06,0.112,0.16,78.155,4,45,04 Balance,,updating soon,updating soon
090Icq99eGur8iuwdBcM4V,1X6lOLyGCw9kfdChwHIbVs,home,LIE NING,home,2020-05-22,212323,0,spotify:user:jockesalokorpi,2018-08-15T17:08:39Z,,0.558,0.332,5,-13.974,0,0.123,0.64,4.83E-05,0.14,0.337,139.979,4,46,04 Balance,,updating soon,updating soon
32G5dZeHxXvqwhYWJ9gTrg,12j1w2RmtWd81xSKRpxhXK,We're All Going Home - Live at Metaal Kathedraal,The Wanderer,"The Tale, The Journey & The Road",2022-12-09,228000,29,spotify:user:jockesalokorpi,2021-06-28T10:15:12Z,dutch singer-songwriter,0.273,0.222,2,-14.276,1,0.0313,0.796,0.494,0.0966,0.237,149.836,4,47,04 Balance,,updating soon,updating soon
17VegeBoHvMlIByrdu64KR,3PhoLpVuITZKcymswpck5b,Your Song,Elton John,Elton John (Remastered Version),1970-04-10,244226,0,spotify:user:jockesalokorpi,2016-06-04T13:51:56Z,"glam rock,mellow gold,piano rock,rock",0.551,0.27,3,-12.808,1,0.0326,0.851,7.04E-06,0.0966,0.289,128.221,4,1,03 Triangles,,updating soon,updating soon
7oajS3AETp7GhudXpEQCBk,7omzannyG2lfDqP5xyZo34,Brand New Day,Joshua Radin,Post Grad (Music From The Motion Picture),2009-01-01,210680,0,spotify:user:jockesalokorpi,2018-02-26T16:22:06Z,"acoustic pop,neo mellow",0.471,0.281,8,-14.827,1,0.0313,0.0943,5.10E-06,0.147,0.177,172.108,4,2,03 Triangles,,updating soon,updating soon
3xAvy59FfCJ6EdGStinhf0,1AZ30JnvQU1pbX6sbRE0Yn,You're Still Here,Poets of the Fall,Twilight Theater,2010-03-17,206635,24,spotify:user:jockesalokorpi,2020-06-24T14:12:34Z,finnish alternative rock,0.491,0.316,4,-12.612,0,0.0369,0.797,5.99E-06,0.105,0.362,82.485,4,3,03 Triangles,,updating soon,updating soon
25U7raB3ZSszayTYClh4hF,4ogvuDRerGhZfSf7TtzHlr,Somewhere Over The Rainbow_What A Wonderful World,Israel Kamakawiwo'ole,Facing Future,1993-11-01,308026,72,spotify:user:jockesalokorpi,2017-08-16T23:49:38Z,hawaiian,0.663,0.168,0,-13.725,1,0.0448,0.928,5.68E-05,0.361,0.678,85.005,4,4,03 Triangles,,updating soon,updating soon
0YG3ZvHRhCNbyRMxbPQlRf,1AZ30JnvQU1pbX6sbRE0Yn,Cradled in Love - Full Version,Poets of the Fall,Cradled in Love,2012-02-27,283927,21,spotify:user:jockesalokorpi,2020-06-24T14:11:48Z,finnish alternative rock,0.588,0.45,4,-8.946,1,0.0275,0.645,3.40E-06,0.152,0.294,129.986,4,5,03 Triangles,,updating soon,updating soon
30BsewEJZPxfuLNAlZPFje,7sfgqEdoeBTjd8lQsPT3Cy,"Read All About It, Pt. III",Emeli Sandé,Our Version Of Events (Special Edition),2012-01-01,283706,68,spotify:user:jockesalokorpi,2016-06-05T07:24:14Z,"r&b,talent show",0.63,0.44,2,-7.186,1,0.0249,0.822,3.87E-06,0.0926,0.343,98.082,4,6,03 Triangles,,updating soon,updating soon
2haoFajdq2VFBj8xTfdV7N,2TI7qyDE0QfyOlnbtfDo7L,You & Me,Dave Matthews Band,Big Whiskey and the GrooGrux King,2009-06-02,340533,40,spotify:user:jockesalokorpi,2015-08-10T07:47:24Z,"jam band,neo mellow,pop rock",0.652,0.627,7,-7.313,1,0.0894,0.436,8.11E-06,0.0674,0.315,137.867,3,7,03 Triangles,,updating soon,updating soon
1VdZ0vKfR5jneCmWIUAMxK,6eUKZXaKkcviH0Ku9w2n3V,The A Team,Ed Sheeran,+,2011-09-09,258373,76,spotify:user:jockesalokorpi,2016-02-11T15:24:29Z,"pop,uk pop",0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,4,8,03 Triangles,,updating soon,updating soon
1hVQx6bg4uKPljAUkNjpY2,0X2BH1fck6amBIoJhDVmmJ,Your Song,Ellie Goulding,Your Song,2010-01-01,190346,0,spotify:user:jockesalokorpi,2016-06-04T13:36:13Z,"indietronica,metropopolis,pop,uk pop",0.42,0.182,10,-11.864,1,0.032,0.938,0.000237,0.164,0.434,130.081,4,9,03 Triangles,,updating soon,updating soon
7BMBtRF6HLIKKY4NWpvXX9,3Ngh2zDBRPEriyxQDAMKd1,Overjoyed,Matchbox Twenty,North,2012-08-31,186466,35,spotify:user:jockesalokorpi,2019-03-08T07:29:56Z,"neo mellow,pop rock,post-grunge",0.437,0.694,0,-5.081,1,0.0291,0.0645,0,0.0916,0.591,186.006,4,10,03 Triangles,,updating soon,updating soon
13ETkZ90sElK5xJuB4cUEt,7KMqksf0UMdyA0UCf4R3ux,Bonfire Heart,James Blunt,Moon Landing (Deluxe Edition),2013-10-18,238000,0,spotify:user:jockesalokorpi,2017-09-03T11:27:44Z,neo mellow,0.575,0.821,0,-5.7,1,0.0527,0.181,0,0.124,0.449,118.021,4,11,03 Triangles,,updating soon,updating soon
6bRgyHxbPkvrHiQFSWxo1B,"2L3kwZFd16zjHz9a5kEPAm,5URaqWGLWi0maxmjctj8I0",Halo,"Ane Brun,Linnea Olsson",Rarities,2013-01-01,232986,0,spotify:user:1177076320,2013-12-05T04:15:55Z,"melancholia,norwegian singer-songwriter,cello,metropopolis",0.582,0.14,10,-12.855,1,0.0364,0.956,0.00144,0.135,0.223,128.338,0,12,03 Triangles,,updating soon,updating soon
6LlQQEXbd6aCeYOCTDYHgq,0gOsZcHl7H3ewXVIEnWFZX,Mars Is no Fun,Camille,Ilo Veyou,2011-10-12,157013,0,spotify:user:jockesalokorpi,2014-12-13T10:52:09Z,"chanson,nouvelle chanson francaise",0.785,0.323,2,-11.482,1,0.239,0.6,0.00062,0.146,0.704,135.088,3,13,03 Triangles,,updating soon,updating soon
7gYJp1uHlq1CD2NwkARSgr,1AZ30JnvQU1pbX6sbRE0Yn,King of Fools - Unplugged Studio Live,Poets of the Fall,Daze,2014-08-22,273955,0,spotify:user:jockesalokorpi,2020-06-24T14:16:11Z,finnish alternative rock,0.494,0.397,9,-9.465,0,0.0278,0.488,0,0.128,0.126,127.768,4,14,03 Triangles,,updating soon,updating soon
0dSchkfNB8SzYj8Bx7bcCW,6aZyMrc4doVtZyKNilOmwu,Try,Colbie Caillat,Gypsy Heart Side A,2014-06-09,224546,67,spotify:user:jockesalokorpi,2015-03-13T16:52:11Z,"dance pop,neo mellow,pop",0.609,0.367,1,-9.765,1,0.0291,0.804,0,0.108,0.545,140.006,3,15,03 Triangles,,updating soon,updating soon
0JxfxO0AFwRqZ3M7mvVHLW,1AZ30JnvQU1pbX6sbRE0Yn,Rebirth,Poets of the Fall,Jealous Gods,2014-09-19,257480,0,spotify:user:jockesalokorpi,2020-06-24T14:14:57Z,finnish alternative rock,0.469,0.454,7,-10.424,0,0.0276,0.199,0.00132,0.115,0.164,135.942,4,16,03 Triangles,,updating soon,updating soon
4f0Hm3TOLmSYgHZt4dKZft,2tbxcCCM7A71cmkzuB8lyH,Cut,Plumb,Beautiful History (A Hits Collection) (Bonus Remix Disc Version),2009-11-03,241306,0,spotify:user:jockesalokorpi,2020-06-24T14:09:49Z,"ccm,christian alternative rock,christian music",0.587,0.337,4,-8.302,0,0.0297,0.768,0,0.131,0.183,124.018,4,17,03 Triangles,,updating soon,updating soon
56RdOnW3PjY4gcPSPcIc4R,5MmVJVhhYKQ86izuGHzJYA,Any Other World,MIKA,Life In Cartoon Motion,2007-02-05,259160,43,spotify:user:jockesalokorpi,2019-06-11T05:45:58Z,,0.533,0.243,3,-11.736,1,0.0327,0.877,5.96E-05,0.12,0.262,132.048,4,18,03 Triangles,,updating soon,updating soon
5e56fRrUJyj9oLnMKSrfRP,4phGZZrJZRo4ElhRtViYdl,Plane,Jason Mraz,Mr. A-Z (Korea Tour Edition),2005,313946,0,spotify:user:jockesalokorpi,2017-11-05T13:23:11Z,"acoustic pop,dance pop,neo mellow,pop",0.608,0.448,6,-6.909,1,0.038,0.631,0,0.114,0.338,119.876,4,19,03 Triangles,,updating soon,updating soon
7129iqBafaphfc3WPCGC0L,25u4wHJWxCA9vO0CzxAbK7,7 Years,Lukas Graham,Lukas Graham (Blue Album),2015-06-16,237300,53,spotify:user:jockesalokorpi,2018-12-12T09:20:18Z,"danish pop,scandipop",0.742,0.479,10,-5.83,1,0.0551,0.29,0,0.391,0.346,119.951,4,20,03 Triangles,,updating soon,updating soon
5qfZRNjt2TkHEL12r3sDEU,4gzpq5DPGxSnKTe4SA8HAU,Everglow,Coldplay,A Head Full of Dreams,2015-12-04,282693,71,spotify:user:jockesalokorpi,2015-05-29T13:30:30Z,"permanent wave,pop",0.534,0.445,4,-9.155,1,0.0292,0.456,0.0684,0.112,0.136,146.107,3,21,03 Triangles,,updating soon,updating soon
0rMMBx9U80mvYLhLZPCQDd,4gzpq5DPGxSnKTe4SA8HAU,Atlas - From “The Hunger Games: Catching Fire” Soundtrack,Coldplay,The Hunger Games: Catching Fire (Original Motion Picture Soundtrack / Deluxe Version),2013-01-01,236306,0,spotify:user:jockesalokorpi,2015-05-29T13:30:30Z,"permanent wave,pop",0.251,0.42,11,-8.506,1,0.0296,0.665,0.713,0.103,0.0899,136.443,3,22,03 Triangles,,updating soon,updating soon
0nJW01T7XtvILxQgC5J7Wh,0du5cEVh5yTK9QJze8zA0C,When I Was Your Man,Bruno Mars,Unorthodox Jukebox,2012-12-07,213826,89,spotify:user:jockesalokorpi,2014-12-13T10:27:37Z,"dance pop,pop",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,3,23,03 Triangles,,updating soon,updating soon
3VFj5odD26z1u2eV6Vwxa6,5Q8NEHGX70m1kkojbtm8wa,River,Ibeyi,Ibeyi,2015-02-16,252095,0,spotify:user:jockesalokorpi,2017-05-31T06:36:54Z,"cuban alternative,etherpop,world",0.654,0.292,2,-12.977,1,0.474,0.0962,0.0031,0.106,0.103,153.547,4,24,03 Triangles,,updating soon,updating soon
7DTyq8GK9kTCV3N65gkMPG,5Q8NEHGX70m1kkojbtm8wa,Mama Says,Ibeyi,Ibeyi,2015-02-16,249399,0,spotify:user:jockesalokorpi,2017-05-30T18:38:15Z,"cuban alternative,etherpop,world",0.861,0.215,0,-14.439,0,0.115,0.597,0.00105,0.137,0.144,119.932,4,25,03 Triangles,,updating soon,updating soon
3nnG7AM9QopHVPEuLX3Khk,4EzkuveR9pLvDVFNx6foYD,Let It Go,James Bay,Chaos And The Calm,2015-03-20,260533,74,spotify:user:jockesalokorpi,2017-09-03T11:27:44Z,"neo mellow,pop,uk pop",0.536,0.311,1,-10.396,1,0.0288,0.82,1.65E-05,0.107,0.246,147.486,4,26,03 Triangles,,updating soon,updating soon
5ZX1X9Rl4zbx1Wwyn3idVD,"2wY79sveU1sp5g7SokKOiI,1ooV8YZC1KbpEcrmI8WH0F",No Peace,"Sam Smith,Yebba",The Thrill Of It All (Special Edition),2017-11-03,283294,62,spotify:user:jockesalokorpi,2020-09-07T11:55:25Z,"pop,uk pop,pop soul",0.66,0.542,4,-8.11,0,0.077,0.343,3.89E-06,0.122,0.152,135.828,4,27,03 Triangles,,updating soon,updating soon
6TwcRSQgztJFw8tQDrs35D,2wY79sveU1sp5g7SokKOiI,The Thrill Of It All,Sam Smith,The Thrill Of It All (Special Edition),2017-11-03,208903,55,spotify:user:jockesalokorpi,2020-08-13T13:31:23Z,"pop,uk pop",0.496,0.279,10,-9.18,1,0.052,0.81,6.82E-05,0.11,0.103,127.053,4,28,03 Triangles,,updating soon,updating soon
4IcRwlfIwp7BDljw7m8cSe,"2Rf4X6m0oayCJhaJ5K63GQ,66CXWjxzNUsdJxJ2JdwvnR",Over And Over Again,"Nathan Sykes,Ariana Grande",Over And Over Again,2016-01-15,246895,0,spotify:user:jockesalokorpi,2019-09-14T05:10:21Z,"post-teen pop,talent show,teen pop,pop",0.575,0.27,8,-8.379,1,0.0367,0.96,0,0.107,0.404,129.816,4,29,03 Triangles,,updating soon,updating soon
6xiVsK5u3Ke4guuMfJbETq,7n2wHs1TKAczGzO7Dd2rGr,Roses,Shawn Mendes,Illuminate (Deluxe),2016-09-23,232200,0,spotify:user:jockesalokorpi,2020-09-21T19:53:48Z,"canadian pop,pop,viral pop",0.613,0.48,0,-6.761,1,0.0351,0.424,0,0.117,0.302,77.883,4,30,03 Triangles,,updating soon,updating soon
3MQMBm2m3UqpT23doEOZc2,25tMQOrIU4LlUo6Sv8v5SE,Always,Gavin James,Always,2018-04-13,247842,50,spotify:user:jockesalokorpi,2016-12-12T11:05:32Z,irish pop,0.504,0.483,4,-5.82,1,0.035,0.0533,0,0.099,0.161,122.831,4,31,03 Triangles,,updating soon,updating soon
0fJtP2HkuZtzfh30XIMtPw,1HY2Jd0NmPuamShAr6KMms,Your Song,Lady Gaga,Your Song,2018-03-30,256746,55,spotify:user:jockesalokorpi,2018-06-26T18:45:35Z,"art pop,dance pop,pop",0.486,0.486,9,-7.103,1,0.029,0.345,0,0.139,0.184,128.768,4,32,03 Triangles,,updating soon,updating soon
1GcVa4jFySlun4jLSuMhiq,22bE4uQ6baNwSHPVcDxLCe,Angie,The Rolling Stones,Goats Head Soup (Remastered 2009),1973-08-31,272000,74,spotify:user:jockesalokorpi,2021-06-28T02:00:30Z,"album rock,british invasion,classic rock,rock",0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,4,33,03 Triangles,,updating soon,updating soon
4sVHplzEL8q11bKaECvKvV,5rCAJczaZc1G2Xl274rzCS,Always Remember Us This Way,Roveena,Always Remember Us This Way,2019-09-12,177586,0,spotify:user:jockesalokorpi,2020-06-27T06:52:11Z,,0.38,0.258,1,-7.902,1,0.0308,0.693,0,0.102,0.226,138.678,4,34,03 Triangles,,updating soon,updating soon
7KWIib9I0duij7SSCaQVaf,0gadJ2b9A4SKsB1RFkBb66,Ain't No Sunshine (Cover),Passenger,Sunday Night Sessions,2017-07-02,230217,40,spotify:user:jockesalokorpi,2020-06-24T13:57:03Z,"folk-pop,neo mellow",0.497,0.413,11,-11.122,0,0.0814,0.197,0.000127,0.0965,0.315,70.055,4,35,03 Triangles,,updating soon,updating soon
56RdOnW3PjY4gcPSPcIc4R,5MmVJVhhYKQ86izuGHzJYA,Any Other World,MIKA,Life In Cartoon Motion,2007-02-05,259160,43,spotify:user:jockesalokorpi,2019-06-12T17:47:50Z,,0.533,0.243,3,-11.736,1,0.0327,0.877,5.96E-05,0.12,0.262,132.048,4,36,03 Triangles,,updating soon,updating soon
6VhT4lYuqdWLRuTUS5z3Xw,5q73QGeZGnA3ChVIPxIvyc,We'll Stand,Satsang,Kulture,2019-07-30,318710,24,spotify:user:jockesalokorpi,2020-09-15T20:19:33Z,"high vibe,montana indie",0.807,0.425,9,-10.198,1,0.0724,0.0925,0,0.0841,0.363,136.029,4,37,03 Triangles,,updating soon,updating soon
4VndHHNuey8Xq0E4R0JbwJ,"2w28TUN1pz8BDBH1PW88f1,1vPzy6OyUBCO1l5yX2TZdp",If You Hold On,"Tellow,Matt Sierra",Epidemic Presents: Crates (Hakan Edition),2020-04-15,215196,0,spotify:user:jockesalokorpi,2021-06-18T03:09:37Z,,0.495,0.325,6,-11.457,1,0.0376,0.346,0,0.0735,0.266,145.076,4,38,03 Triangles,,updating soon,updating soon
66MizPSkWlBjGIwGFq3mcp,"6psCCMHymYfQy6VvYRr6cs,4MzjxE9TQsp273cJdeChDt",Won't You Save Me,"Loving Caliber,Jonathan Kanat",Echoes,2017-08-28,202500,33,spotify:user:jockesalokorpi,2018-12-06T18:48:32Z,scandipop,0.465,0.363,8,-9.628,1,0.0313,0.409,1.11E-05,0.119,0.138,176.06,4,39,03 Triangles,,updating soon,updating soon
5Ohxk2dO5COHF1krpoPigN,6KImCVD70vtIoJWnq6nGn3,Sign of the Times,Harry Styles,Harry Styles,2017-05-12,340706,85,spotify:user:jockesalokorpi,2017-03-02T05:12:14Z,pop,0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,4,40,03 Triangles,,updating soon,updating soon
5gjATWO1EIhrCP1CQ2GWg8,"4f9iBmdUOhQWeP7dcAn1pf,1KCSPY1glIKqW2TotWuXOR",Anywhere Away from Here (Rag’n’Bone Man & P!nk),"Rag'n'Bone Man,P!nk",Life By Misadventure,2021-05-07,238639,66,spotify:user:jockesalokorpi,2020-06-24T14:26:32Z,"neo soul,dance pop,pop",0.395,0.288,11,-10.465,1,0.0345,0.656,0,0.116,0.189,130.571,4,41,03 Triangles,,updating soon,updating soon
